chunk_id,document_id,file_name,document_type,page_number,page_chunk_index,chunk_sequence,character_count,chunk_text
CHK_2D2829241AB1,DOC_448A3EF9F119,20260913_3e08fe23-d70e-424c-bc51-1222e320f902 (1).pdf,APPROVED_LABEL,33,1,86,1200,"* † ‡ § 95% CI (%) (68.1, 85.1) (68.3, 85.5) (68.1, 85.1) (68.3, 85.5) Complete Response (CR) 0 (0) 0 (0) 0 (0) 0 (0) Very Good Partial Response (VGPR) 16 (15.7) 7 (7.1) 29 (28.4) 19 (19.2) Partial Response (PR) 63 (61.8) 70 (70.7) 50 (49) 58 (58.6) Duration of response (DOR), Event-free at 12 months (95% CI) 94.4% (85.8, 97.9) 87.9% (77, 93.8) 94.4% (85.8, 97.9) 87.9% (77, 93.8) ASPEN Cohort 2 Cohort 2 enrolled patients with MYD88 wildtype (MYD88 ) or MYD88 mutation unknown WM (N=26 and 2, respectively) and received BRUKINSA 160 mg twice daily. The median age was 72 years (range: 39 to 87) with 43% >75 years, 50% were male, 96% were White, and 4% were not reported (unknown race). Eighty-six percent of patients had a baseline ECOG performance status 0 or 1 and 14% had a baseline performance status of 2. Twenty-three of the 28 patients in Cohort 2 had relapsed or refractory disease. In Cohort 2, response (CR+VGPR+PR) as assessed by IRC using IWWM-6 or modified IWWM-6 was seen in 50% (13 out of 26 response evaluable patients; 95% CI: 29.9, 70.1). 14.3 Marginal Zone Lymphoma The efficacy of BRUKINSA was assessed in Study BGB-3111-214 [NCT03846427], an open-label, multicenter, single-a"
CHK_13CFF0EF17B1,DOC_448A3EF9F119,20260913_3e08fe23-d70e-424c-bc51-1222e320f902 (1).pdf,APPROVED_LABEL,33,2,87,1199,"out of 26 response evaluable patients; 95% CI: 29.9, 70.1). 14.3 Marginal Zone Lymphoma The efficacy of BRUKINSA was assessed in Study BGB-3111-214 [NCT03846427], an open-label, multicenter, single-arm trial that evaluated 66 patients with MZL who received at least one prior anti–CD20-based therapy. BRUKINSA was given orally at a dosage of 160 mg twice daily until disease progression or unacceptable toxicity. The median age was 70 years (range: 37 to 85); 55% were male; 38% had extranodal MZL, 38% nodal, 18% splenic, and 6% had unknown subtype. The median number of prior systemic therapies was 2 (range: 1 to 6), with 27% having 3 or more lines of systemic therapy; 88% had prior rituximab-based chemotherapy; 32% had refractory disease at study entry. The efficacy of BRUKINSA was also assessed in BGB-3111-AU-003 [NCT02343120], an open-label, multicenter, single-arm trial that included 20 patients with previously treated MZL (45% having extranodal MZL, 25% nodal, 30% splenic). BRUKINSA was given orally at dosages of 160 mg twice daily or 320 mg once daily. The median age was 70 years (range: 52 to 85); 50% were male. The median number of prior systemic therapies was 2 (range: 1 to 5)"
CHK_C5A1A64C7DA4,DOC_448A3EF9F119,20260913_3e08fe23-d70e-424c-bc51-1222e320f902 (1).pdf,APPROVED_LABEL,33,3,88,873,"as given orally at dosages of 160 mg twice daily or 320 mg once daily. The median age was 70 years (range: 52 to 85); 50% were male. The median number of prior systemic therapies was 2 (range: 1 to 5), with 20% having 3 or more lines of systemic therapy; 95% had prior rituximab-based chemotherapy. Efficacy was based on overall response rate (ORR) and duration of response as assessed by an Independent Review Committee (IRC) using 2014 Lugano criteria (Table IWWM-6 criteria (Owen et al, 2013) require complete resolution of extramedullary disease (EMD) if present at baseline for VGPR to be assessed. Modified IWWM-6 criteria (Treon, 2015) require a reduction in EMD if present at baseline for VGPR to be assessed. 2-sided Clopper-Pearson 95% confidence interval. Estimated by Kaplan-Meier method with 95% CIs estimated using the method of Brookmeyer and Crowley. ‡ § WT"
CHK_7A5BE0B805E3,DOC_448A3EF9F119,20260913_3e08fe23-d70e-424c-bc51-1222e320f902 (1).pdf,APPROVED_LABEL,34,1,89,1199,"21). Table 21: Efficacy Results per IRC in Patients with MZL Parameter Study BGB-3111-214 (N=66) Study BGB-3111-AU- 003 (N=20) ORR: overall response rate, CR: complete response, PR: partial response, DOR: duration of response, CI: confidence interval, NE: not estimable. * † Overall response rate (CT-based) ORR, n 37 (56%) 16 (80%) (95% CI, %) (43, 68) (56, 94) CR, n 13 (20%) 4 (20%) PR, n 24 (36%) 12 (60%) Time to response Median (range), months 2.9 (1.8, 11.1) 2.9 (2.6, 23.1) Duration of response Median DOR (95% CI), months NE (NE, NE) NE (8.4, NE) Rate at 12 months (95% CI) 85% (67, 93) 72% (40, 88) In study BGB-3111-214, ORR prioritizing PET-CT when available (55 patients, with the remainder assessed by CT scan) was 67% (95% CI: 54, 78) with a CR rate of 26%. 14.4 Chronic Lymphocytic Leukemia or Small Lymphocytic Lymphoma The efficacy of BRUKINSA in patients with CLL/SLL was evaluated in two randomized controlled trials. SEQUOIA The efficacy of BRUKINSA in patients with previously untreated CLL/SLL was evaluated in a multicenter, open-label trial (SEQUOIA; NCT03336333). The trial required patients to be unsuitable for FCR therapy defined as either age ≥65 years or age 18 to <65"
CHK_416ACB11B1C5,DOC_448A3EF9F119,20260913_3e08fe23-d70e-424c-bc51-1222e320f902 (1).pdf,APPROVED_LABEL,34,2,90,1200,"ntreated CLL/SLL was evaluated in a multicenter, open-label trial (SEQUOIA; NCT03336333). The trial required patients to be unsuitable for FCR therapy defined as either age ≥65 years or age 18 to <65 with a total Cumulative Illness Rating Scale (CIRS) >6, creatinine clearance 30 to 69 mL/min, or history of serious or recurrent infection. Patients without 17p deletion (17p del) were randomized to receive either BRUKINSA 160 mg twice daily until disease progression or unacceptable toxicity (n=241) or bendamustine plus rituximab (BR) for 6 cycles (n=238). Bendamustine was dosed at 90 mg/m /day intravenously on the first 2 days of each cycle, and rituximab was dosed at 375 mg/m on day 1 of Cycle 1 and 500 mg/m on day 1 of Cycles 2 to 6 with a 28-day cycle length. Randomization was stratified by age, Binet stage, immunoglobulin variable region heavy chain (IGHV) mutational status, and geographic region. Additionally, the same BRUKINSA regimen was evaluated in 110 patients with previously Per 2014 CT-based Lugano criteria. FDG-PET scans were not considered for this response assessment. Based on Kaplan-Meier estimation. Estimated median follow-up for DOR was 8.3 months for Study BGB-3111-"
CHK_4C11CFB4EC17,DOC_448A3EF9F119,20260913_3e08fe23-d70e-424c-bc51-1222e320f902 (1).pdf,APPROVED_LABEL,34,3,91,256,r 2014 CT-based Lugano criteria. FDG-PET scans were not considered for this response assessment. Based on Kaplan-Meier estimation. Estimated median follow-up for DOR was 8.3 months for Study BGB-3111-214 and 31.4 months for Study BGB-3111-AU-003. * † 2 2 2
CHK_081746B0B249,DOC_448A3EF9F119,20260913_3e08fe23-d70e-424c-bc51-1222e320f902 (1).pdf,APPROVED_LABEL,35,1,92,1200,"untreated 17p del CLL/SLL in a non-randomized cohort. Efficacy is summarized according to cohort. Randomized Cohort: Previously Untreated CLL/SLL without 17p Deletion In the randomized cohort of patients with previously untreated CLL/SLL without 17p deletion, the median age was 70 years; 62% were male, 89% were White, 3% were Asian, and 1% were Black. Fifty-three percent of patients had an unmutated IGHV gene and 29% had Binet Stage C disease. Baseline characteristics were generally similar between treatment arms. Efficacy in this cohort was based on progression-free survival as assessed by an IRC. Efficacy results are presented in Table 22 and Figure 1. Table 22: Efficacy Results per IRC in Patients with Previously Untreated CLL/SLL without 17p Deletion in SEQUOIA (Randomized Cohort) Parameter CLL/SLL without del(17p) BRUKINSA (N=241) Bendamustine + Rituximab (N=238) CI=Confidence interval, CR=complete response, CRi=complete response with incomplete hematopoietic recovery, HR=hazard ratio, NE=not estimable, nPR=nodular partial response, ORR=overall response rate, PFS=progression-free survival, PR=partial response. * † ‡ § ¶ Progression-free survival Number of Events, n 36 (15%) 71"
CHK_98A23A0BD245,DOC_448A3EF9F119,20260913_3e08fe23-d70e-424c-bc51-1222e320f902 (1).pdf,APPROVED_LABEL,35,2,93,1090,"atio, NE=not estimable, nPR=nodular partial response, ORR=overall response rate, PFS=progression-free survival, PR=partial response. * † ‡ § ¶ Progression-free survival Number of Events, n 36 (15%) 71 (30%) Disease Progression 27 (11%) 59 (25%) Death 9 (3.7%) 12 (5%) Median PFS (95% CI), months NE (NE, NE) 33.7 (28.1, NE) HR (95% CI) 0.42 (0.28, 0.63) P-value <0.0001 Overall response rate ORR, n (%) 225 (93) 203 (85) 95% CI, % (89, 96) (80, 90) CR, n (%) 16 (7) 36 (15) nPR, n (%) 3 (1.2) 14 (6) PR, n (%) 206 (85) 153 (64) Figure 1: Kaplan-Meier Plot of IRC-Assessed Progression-Free Survival in * Efficacy was assessed using the 2008 International Workshop for Chronic Lymphocytic Leukemia (iwCLL) guidelines and 2014 Lugano criteria for SLL. Based on Kaplan-Meier estimation. Estimated median follow-up for PFS was 25 months. Based on a stratified Cox-regression model with bendamustine + rituximab as the reference group. Based on a stratified log-rank test, with a 2-sided significance level of 0.0372. Defined as CR, CRi, PR, and nPR. No patients had CRi as best response. † ‡ § ¶"
CHK_B7194F364FA2,DOC_448A3EF9F119,20260913_3e08fe23-d70e-424c-bc51-1222e320f902 (1).pdf,APPROVED_LABEL,36,1,94,1091,"Patients with Previously Untreated CLL/SLL without 17p Deletion in SEQUOIA At the time of analysis, overall survival data were immature. With an estimated median follow-up of 25.7 months, median overall survival was not reached in either arm, with fewer than 7% of patients experiencing an event. Single-Arm Cohort: Previously Untreated CLL/SLL with 17p Deletion In this cohort, 110 patients with previously untreated CLL/SLL and centrally confirmed 17p deletion received BRUKINSA 160 mg twice daily until disease progression or unacceptable toxicity. The median age was 70, 71% were male, 95% were White, and 1% were Asian. Sixty percent of patients had an unmutated IGHV gene and 35% had Binet Stage C disease. Efficacy was based on overall response rate and duration of response as assessed by an IRC. Efficacy results are presented in Table 23. Table 23: Efficacy Results per IRC in Patients with Previously Untreated CLL/SLL and 17p Deletion in SEQUOIA Parameter del(17p) CLL/SLL N=110 Overall response rate ORR, n (%) 97 (88) (95% CI, %) (81, 94) CR, n (%) 7 (6) nPR, n (%) 2 (1.8) * †"
CHK_81377BAC7D08,DOC_448A3EF9F119,20260913_3e08fe23-d70e-424c-bc51-1222e320f902 (1).pdf,APPROVED_LABEL,37,1,95,1200,"DOR=duration of response. A + sign indicates a censored observation. * † ‡ PR, n (%) 88 (80) Time to response Median (range), months 2.9 (1.9 to 13.9) Duration of response Median DOR (95% CI), months NE (NE, NE) Range, months (5.6 to 35.9+) Rate at 12 months, % (95% CI) 96 (89, 98) Rate at 18 months, % (95% CI) 95 (88, 98) ALPINE The efficacy of BRUKINSA in patients with relapsed or refractory CLL/SLL was evaluated in ALPINE, a randomized, multicenter, open-label, actively controlled trial (NCT03734016). The trial enrolled 652 patients with relapsed or refractory CLL/SLL after at least 1 systemic therapy. The patients were randomized in a 1:1 ratio to receive either BRUKINSA 160 mg orally twice daily (n=327) or ibrutinib 420 mg orally once daily (n=325), each administered until disease progression or unacceptable toxicity. Randomization was stratified by age, geographic region, refractoriness to last therapy, and 17p deletion/TP53 mutation status. Baseline characteristics were similar between treatment arms. Overall, the median age was 67 years, 68% were male, 81% were White, 14% were Asian, and 1% were Black. Forty-three percent had advanced stage disease, 73% had an unmutated IGH"
CHK_C82C8348CAAE,DOC_448A3EF9F119,20260913_3e08fe23-d70e-424c-bc51-1222e320f902 (1).pdf,APPROVED_LABEL,37,2,96,1199,"between treatment arms. Overall, the median age was 67 years, 68% were male, 81% were White, 14% were Asian, and 1% were Black. Forty-three percent had advanced stage disease, 73% had an unmutated IGHV gene, and 23% had 17p deletion or TP53 mutation. Patients had a median of one prior line of therapy (range: 1-8), 18% of patients had ≥3 prior lines of therapy, 78% had prior chemoimmunotherapy, and 2.3% had prior BCL2 inhibitor. Efficacy was based on overall response rate and duration of response as determined by an IRC. For progression-free survival per IRC, the final analysis occurred with a median follow-up of 31 months. Efficacy results are shown in Table 24 and Figure 2. Table 24: Efficacy Results per IRC in Patients with Relapsed or Refractory CLL/SLL in ALPINE Parameter BRUKINSA (N=327) Ibrutinib (N=325) Overall response rate ORR, n (%) 263 (80) 237 (73) (95% CI, %) (76, 85) (68, 78) CR, n (%) 13 (4) 8 (2.5) nPR, n (%) 1 (0.3) 0 (0) PR, n (%) 249 (76) 229 (70) Response Rate Ratio (95% CI) 1.10 (1.01, 1.20) 2-sided p-value 0.0264 Duration of response Efficacy was assessed using the 2008 iwCLL guidelines and Lugano criteria for SLL. Defined as CR, CRi, PR, and nPR. No patients"
CHK_1D6567FA358D,DOC_448A3EF9F119,20260913_3e08fe23-d70e-424c-bc51-1222e320f902 (1).pdf,APPROVED_LABEL,37,3,97,313,"(95% CI) 1.10 (1.01, 1.20) 2-sided p-value 0.0264 Duration of response Efficacy was assessed using the 2008 iwCLL guidelines and Lugano criteria for SLL. Defined as CR, CRi, PR, and nPR. No patients had CRi as best response. Kaplan-Meier estimate. Estimated median follow-up for DOR was 25.1 months. ‡ ‡ ‡ * † ‡ §"
CHK_8D4CF9D0B83F,DOC_448A3EF9F119,20260913_3e08fe23-d70e-424c-bc51-1222e320f902 (1).pdf,APPROVED_LABEL,38,1,98,1200,"CI=Confidence interval, CR=complete response, CRi=complete response with incomplete hematopoietic recovery, DOR=duration of response, HR=hazard ratio, NE=not estimable, nPR=nodular partial response, ORR=overall response rate, PR=partial response. A + sign indicates a censored observation. * † ‡ § ¶ # Þ ß Median DOR (95% CI) NE (NE, NE) NE (NE, NE) Range, months (1.4 to 30.4+) (1.9+ to 30.8+) Rate at 12 months, % (95% CI) 92 (87, 95) 86 (80, 91) Progression-free survival Events, n (%) 88 (27) 120 (37) Median PFS (95% CI), months NE (34.3, NE) 35 (33.2, 44.3) HR (95% CI) 0.65 (0.49, 0.86) 2-sided p-value 0.0024 The median time to response was 5.5 months for BRUKINSA and 5.6 months for ibrutinib. Figure 2: Kaplan-Meier Plot of Progression-Free Survival by IRC in ALPINE At the time of final analysis, the median overall survival was not reached in either arm. There were a total of 108 deaths: 48 (14.7%) in the zanubrutinib arm and 60 (18.5%) in the ibrutinib arm. Efficacy was based on 2008 iwCLL guidelines for CLL and the Lugano criteria for SLL. Defined as CR + CRi + nPR + PR. No patients had CRi as best response. Estimate stratified by randomization stratification factors. 2-sided sig"
